merchant_id,month,merchant_industry,merchant_governorate,subscription_plan,acquisition_channel,customer_acquisition_cost,mrr,new_mrr,expansion_mrr,churned_mrr,active_status,total_payment_volume,transaction_count
M10409,2024-03-01,F&B,Amman,Pro,Bank Partner,26.35,149.76,0.0,0.0,0.0,True,13532.82,927
M10409,2024-04-01,F&B,Amman,Pro,Bank Partner,26.35,149.76,0.0,0.0,0.0,True,8728.37,784
M10409,2024-05-01,F&B, Amman ,Pro,Bank Partner,26.35,149.76,0.0,0.0,0.0,True,6424.06,962
M10409,2024-06-01,F&B,Amman,Pro,Bank Partner,26.35,199.8,0.0,50.04,0.0,True,10712.44,867
M10409,2024-07-01,F&B,Amman,Pro,Bank Partner,26.35,199.8,0.0,0.0,0.0,True,5994.28,862
M10409,2024-08-01,F&B,amman,Pro,Bank Partner,26.35,199.8,0.0,0.0,0.0,True,13571.98,927
M10409,2024-09-01,F&B,Amman,Pro,Bank Partner,26.35,0.0,0.0,0.0,199.8,False,0.0,0
M10410,2024-02-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,37.0,0.0,0.0,True,8757.2,-1
M10410,2024-03-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,6121.77,948
M10410,2024-04-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,5992.07,1000
M10410,2024-05-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,10793.23,927
M10410,2024-06-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,9148.68,916
M10410,2024-07-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,3310.84,762
M10410,2024-08-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,8809.35,1120
M10410,2024-09-01,F&B,Zarqa,Basic,Bank Partner,32.21,37.0,0.0,0.0,0.0,True,5998.19,817
M10410,2024-10-01,F&B,Zarqa,Basic,Bank Partner,32.21,92.14,0.0,55.14,0.0,True,12603.87,850
M10410,2024-11-01,F&B,Zarqa,Basic,Bank Partner,32.21,92.14,0.0,0.0,0.0,True,6017.2,884
M10410,2024-12-01,F&B,Zarqa,Basic,Bank Partner,32.21,92.14,0.0,0.0,0.0,True,2401.03,680
M10410,2025-01-01,F&B,Zarqa,Basic,Bank Partner,32.21,92.14,0.0,0.0,0.0,True,10891.92,1094
M10411,2024-02-01,Pharmacy,Amman,Basic,Online,25.62,17.99,17.99,0.0,0.0,True,2308.15,237
M10411,2024-03-01,Pharmacy,Amman,Basic,Online,25.62,17.99,0.0,0.0,0.0,True,973.31,430
M10411,2024-04-01,Pharmacy,Amman,Basic,Online,25.62,17.99,0.0,0.0,0.0,True,4713.49,369
M10411,2024-05-01,Pharmacy,Amman,Basic,Online,25.62,17.99,0.0,0.0,0.0,True,5927.08,405
M10411,2024-06-01,Pharmacy, Amman ,Basic,Online,25.62,17.99,0.0,0.0,0.0,True,2493.86,266
M10411,2024-07-01,Pharmacy,Amman,Basic,Online,25.62,0.0,0.0,0.0,17.99,False,0.0,0
M10412,2024-02-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,20.9,0.0,0.0,True,3256.98,319
M10412,2024-03-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,0.0,0.0,0.0,True,2058.32,290
M10412,2024-04-01,Pharmacy,Zarqa,Basic,Online,3942.0,20.9,0.0,0.0,0.0,True,960.42,413
M10412,2024-05-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,0.0,0.0,0.0,True,6290.56,430
M10412,2024-06-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,0.0,0.0,0.0,True,1052.73,213
M10412,2024-07-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,0.0,0.0,0.0,True,2165.04,380
M10412,2024-08-01,Pharmacy,Zarqa,Basic,Online,39.42,20.9,0.0,0.0,0.0,True,764.87,186
M10412,2024-09-01,Pharmacy,Zarqa,Basic,Online,39.42,46.09,0.0,25.19,0.0,True,2945.06,290
M10412,2024-10-01,Pharmacy,Zarqa,Basic,Online,39.42,46.09,0.0,0.0,0.0,True,2184.21,173
M10412,2024-11-01,Pharmacy,Zarqa,Basic,Online,39.42,46.09,0.0,0.0,0.0,True,2065.23,183
M10412,2024-12-01,Pharmacy,Zarqa,Basic,Online,39.42,46.09,0.0,0.0,0.0,True,1850.98,278
M10412,2025-01-01,Pharmacy,Zarqa,Basic,Online,39.42,46.09,0.0,0.0,0.0,True,100.81,20
M10413,2024-02-01,Retail,Amman,Basic,Bank Partner,15.69,16.34,16.34,0.0,0.0,True,6530.63,578
M10413,2024-03-01,Retail,Amman,Basic,Bank Partner,15.69,0.0,0.0,0.0,16.34,False,0.0,0
M10414,2024-02-01,Retail,Zarqa,Basic,Bank Partner,27.64,39.16,39.16,0.0,0.0,True,4468.92,677
M10414,2024-03-01,Retail,Zarqa,Basic,Bank Partner,27.64,39.16,0.0,0.0,0.0,True,5851.72,-1
M10414,2024/04/01,Retail,Zarqa,Basic,Bank Partner,27.64,39.16,0.0,0.0,0.0,True,8883.45,594
M10414,2024-05-01,Retail,Zarqa,Basic,Bank Partner,27.64,39.16,0.0,0.0,0.0,True,5028.48,690
M10414,2024-06-01,Retail,Zarqa,Basic,Bank Partner,27.64,39.16,0.0,0.0,0.0,True,2533.21,637
M10414,2024-07-01,Retail,Zarqa,Basic,Bank Partner,27.64,0.0,0.0,0.0,39.16,False,0.0,0
M10415,2024-02-01,Retail,Amman,Enterprise,Sales Agent,97.84,232.65,232.65,0.0,0.0,True,4361.66,599
M10415,2024-03-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,76.81,0.0,True,7769.53,816
M10415,2024-04-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,4938.76,589
M10415,2024-05-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,7243.47,689
M10415,2024-06-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,5311.77,866
M10415,2024-07-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,6824.85,619
M10415,2024-08-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,3328.14,847
M10415,2024-09-01,Retail,Amman,Enterprise,Sales Agent,97.84,309.46,0.0,0.0,0.0,True,4939.81,705
M10415,2024-10-01,Retail,Amman,Enterprise,Sales Agent,97.84,343.02,0.0,33.56,0.0,True,1886.41,830
M10415,2024-11-01,Retail,Amman,Enterprise,Sales Agent,97.84,343.02,0.0,0.0,0.0,True,5151.01,541
M10415,2024-12-01,Retail,Amman,Enterprise,Sales Agent,97.84,343.02,0.0,0.0,0.0,True,1048.89,468
M10415,2025-01-01,Retail,Amman,Enterprise,Sales Agent,97.84,343.02,0.0,0.0,0.0,True,4619.2,678
M10416,2024-02-01,F&B,Amman,Basic,Online,35.37,35.22,35.22,0.0,0.0,True,2361.57,870
M10416,2024-03-01,F&B,Amman,Basic,Online,35.37,35.22,0.0,0.0,0.0,True,9185.27,755
M10416,2024-04-01,F&B,Amman,Basic,Online,35.37,0.0,0.0,0.0,35.22,False,0.0,0
M10417,2024-02-01,F&B,Other,Basic,Sales Agent,-20.0,24.89,24.89,0.0,0.0,True,9359.81,1073
M10417,2024-03-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,10028.48,952
M10417,2024-04-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,12917.17,962
M10417,2024-05-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,7445.78,1045
M10417,2024-06-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,10671.84,1128
M10417,2024-07-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,2658.03,923
M10417,2024-08-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,12893.52,1091
M10417,2024-09-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,5990.42,665
M10417,2024-10-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,5693.42,789
M10417,2024-11-01,F&B,Other,Basic,Sales Agent,50JOD,24.89,0.0,0.0,0.0,True,2599.32,916
M10417,2024-12-01,F&B,Other,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,3880.6,847
M10417,2025-01-01,F&B, Amman ,Basic,Sales Agent,42.34,24.89,0.0,0.0,0.0,True,8517.27,1064
M10418,2024-02-01,Retail,Irbid,Basic,Bank Partner,-20.0,18.72,18.72,0.0,0.0,True,7726.36,666
M10418,2024-03-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,1833.02,755
M10418,2024-04-01,Retail,Zaqra,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,1772.69,792
M10418,2024-05-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,9844.67,861
M10418,2024-06-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,8055.33,775
M10418,2024-07-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,4309.22,778
M10418,2024-08-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,7083.37,744
M10418,2024-09-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,8087.45,604
M10418,2024-10-01,Retail,Irbid,Basic,Bank Partner,15.77,18.72,0.0,0.0,0.0,True,4904.45,780
M10418,2024-11-01,Retail,Irbid,Basic,Bank Partner,15.77,59.42,0.0,40.7,0.0,True,6169.44,782
M10418,2024-12-01,Retail,Irbid,Basic,Bank Partner,15.77,59.42,0.0,0.0,0.0,True,8318.62,740
M10418,2025-01-01,Retail,Irbid,Basic,Bank Partner,15.77,59.42,0.0,0.0,0.0,True,7189.08,574
M10419,2024-02-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,580.13,0.0,0.0,True,4065.05,351
M10419,2024-03-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,651.08,233
M10419,2024-04-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,4837.97,371
M10419,2024-05-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,3442.44,307
M10419,2024-06-01,Hospitality,Zaqra,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,4135.23,305
M10419,2024-07-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,2053.05,151
M10419,2024-08-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,2267.34,236
M10419,2024-09-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,5390.28,393
M10419,2024-10-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,5450.88,410
M10419,2024-11-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,580.13,0.0,0.0,0.0,True,2014.28,290
M10419,2024-12-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,635.96,0.0,55.83,0.0,True,3070.81,380
M10419,2025-01-01,Hospitality,Amman,Enterprise,Bank Partner,24.7,635.96,0.0,0.0,0.0,True,1591.31,226
M10420,2024-02-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,20.99,20.99,0.0,0.0,True,5893.62,403
M10420,2024-03-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,20.99,0.0,0.0,0.0,True,2937.15,329
M10420,2024-04-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,97.31,0.0,76.31,0.0,True,44.21,20
M10420,2024-05-01,Hospitality,Zaqra,Basic,Sales Agent,49.6,145.82,0.0,48.51,0.0,True,2372.54,235
M10420,2024-06-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,1456.45,196
M10420,2024-07-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,168.47,52
M10420,2024-08-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,3024.84,265
M10420,2024-09-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,248.6,57
M10420,2024-10-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,3270.64,405
M10420,2024-11-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,171.2,20
M10420,2024-12-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,962.32,72
M10420,2025-01-01,Hospitality,Aqaba,Basic,Sales Agent,49.6,145.82,0.0,0.0,0.0,True,1288.49,214
M10421,2024-02-01,Hospitality,Amman,Basic,Bank Partner,-20.0,0.0,33.17,0.0,33.17,False,0.0,0
M10422,2024-02-01,F&B,Aqaba,Basic,Sales Agent,8537.0,24.34,24.34,0.0,0.0,True,10062.06,988
M10422,2024-03-01,F&B,Aqaba,Basic,Sales Agent,85.37,24.34,0.0,0.0,0.0,True,3668.15,881
M10422,2024-04-01,F&B,Aqaba,Basic,Sales Agent,85.37,24.34,0.0,0.0,0.0,True,11393.39,1010
M10422,2024-05-01,F&B, Amman ,Basic,Sales Agent,85.37,53.02,0.0,28.68,0.0,True,13093.34,1043
M10422,2024-06-01,F&B,Aqaba,Basic,Sales Agent,85.37,53.02,0.0,0.0,0.0,True,7754.18,1005
M10422,2024-07-01,F&B,Aqaba,Basic,Sales Agent,85.37,53.02,0.0,0.0,0.0,True,9055.41,822
M10422,2024-08-01,F&B,Aqaba,Basic,Sales Agent,85.37,53.02,0.0,0.0,0.0,True,2419.56,788
M10422,2024-09-01,F&B,Aqaba,Basic,Sales Agent,85.37,53.02,0.0,0.0,0.0,True,8518.87,805
M10422,2024-10-01,F&B,Aqaba,Basic,Sales Agent,85.37,53.02,0.0,0.0,0.0,True,2470.73,727
M10422,2024-11-01,F&B,Aqaba,Basic,Sales Agent,85.37,73.66,0.0,20.64,0.0,True,11396.29,821
M10422,2024-12-01,F&B,Aqaba,Basic,Sales Agent,85.37,73.66,0.0,0.0,0.0,True,4728.09,959
M10422,2025-01-01,F&B,Aqaba,Basic,Sales Agent,85.37,73.66,0.0,0.0,0.0,True,12799.7,1080
M10423,2024-02-01,Retail,Irbid,Basic,Bank Partner,26.46,31.77,31.77,0.0,0.0,True,7469.21,740
M10423,2024-03-01,Retail,Irbid,Basic,Bank Partner,26.46,31.77,0.0,0.0,0.0,True,6481.42,687
M10423,2024-04-01,Retail,Irbid,Basic,Bank Partner,26.46,31.77,0.0,0.0,0.0,True,8150.54,667
M10423,2024-05-01,Retail, Amman ,Basic,Bank Partner,26.46,31.77,0.0,0.0,0.0,True,7797.68,712
M10423,2024-06-01,Retail,Irbid,Basic,Bank Partner,26.46,31.77,0.0,0.0,0.0,True,1671.1,624
M10423,2024-07-01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,57.63,0.0,True,10663.53,815
M10423,2024/08/01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,0.0,0.0,True,8759.65,759
M10423,2024-09-01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,0.0,0.0,True,5995.5,620
M10423,2024-10-01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,0.0,0.0,True,2114.17,629
M10423,2024-11-01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,0.0,0.0,True,4076.77,669
M10423,2024-12-01,Retail,Irbid,Basic,Bank Partner,26.46,89.4,0.0,0.0,0.0,True,1522.23,671
M10423,2025-01-01,Retail,Irbid,Basic,Bank Partner,26.46,116.19,0.0,26.79,0.0,True,2547.9,716
M10424,2024-02-01,F&B,Amman,Enterprise,Sales Agent,57.35,284.65,284.65,0.0,0.0,True,8485.28,791
M10424,2024-03-01,F&B,Amman,Enterprise,Sales Agent,57.35,284.65,0.0,0.0,0.0,True,6124.24,1025
M10424,2024/04/01,F&B,Amman,Enterprise,Sales Agent,57.35,284.65,0.0,0.0,0.0,True,2458.68,808
M10424,2024-05-01,F&B,Amman,Enterprise,Sales Agent,57.35,284.65,0.0,0.0,0.0,True,8459.49,974
M10424,2024-06-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,53.21,0.0,True,7652.91,1036
M10424,2024-07-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,4071.43,1034
M10424,2024-08-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,11864.09,1045
M10424,2024-09-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,11731.41,893
M10424,2024-10-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,11659.1,795
M10424,2024-11-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,6069.19,888
M10424,2024-12-01,F&B,Amman,Enterprise,Sales Agent,57.35,337.85,0.0,0.0,0.0,True,10530.94,996
M10424,2025-01-01,F&B,Amman,Enterprise,Sales Agent,5735.0,414.67,0.0,76.82,0.0,True,4384.61,988
M10425,2024/02/01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,268.29,0.0,0.0,True,9027.66,859
M10425,2024-03-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,3220.79,479
M10425,2024-04-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,3237.34,678
M10425,2024/05/01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,3034.66,597
M10425,2024-06-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,3876.57,759
M10425,2024-07-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,1872.18,558
M10425,2024-08-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,6315.97,742
M10425,2024-09-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,9036.82,754
M10425,2024-10-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,6223.5,686
M10425,2024-11-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,6596.63,770
M10425,2024-12-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,9466.94,781
M10425,2025-01-01,Retail,Amman,Enterprise,Bank Partner,37.5,268.29,0.0,0.0,0.0,True,9197.75,764
M10426,2024-02-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,38.16,52.08,0.0,True,5651.99,661
M10426,2024-03-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,3749.12,605
M10426,2024-04-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,4102.6,666
M10426,2024-05-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,8830.5,860
M10426,2024-06-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,12064.3,812
M10426,2024-07-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,2334.24,846
M10426,2024-08-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,7694.19,860
M10426,2024-09-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,7648.49,661
M10426,2024-10-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,10120.04,701
M10426,2024-11-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,5016.15,729
M10426,2024-12-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,1251.21,589
M10426,2025-01-01,Retail,Amman,Basic,Sales Agent,46.97,90.25,0.0,0.0,0.0,True,1914.83,704
M10427,2024-02-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,220.26,220.26,0.0,0.0,True,1786.56,275
M10427,2024-03-01,Hospitality,Zaqra,Enterprise,Sales Agent,97.36,220.26,0.0,0.0,0.0,True,3072.74,240
M10427,2024-04-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,220.26,0.0,0.0,0.0,True,2479.14,263
M10427,2024-05-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,49.8,0.0,True,1848.52,189
M10427,2024-06-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,331.98,89
M10427,2024-07-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,3217.39,408
M10427,2024-08-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,224.01,56
M10427,2024-09-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,1023.18,163
M10427,2024-10-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,2370.54,302
M10427,2024-11-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,2545.02,191
M10427,2024-12-01,Hospitality,Zarqa,Enterprise,Sales Agent,9736.0,270.06,0.0,0.0,0.0,True,2871.94,271
M10427,2025-01-01,Hospitality,Zarqa,Enterprise,Sales Agent,97.36,270.06,0.0,0.0,0.0,True,2796.06,279
M10428,2024-02-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,59.48,0.0,0.0,True,8102.38,863
M10428,2024-03-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,11835.85,913
M10428,2024-04-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,9707.54,705
M10428,2024-05-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,9287.61,979
M10428,2024-06-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,9734.89,723
M10428,2024-07-01,F&B, Amman ,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,4415.22,739
M10428,2024-08-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,11853.16,880
M10428,2024-09-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,12610.75,930
M10428,2024-10-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,4290.79,1163
M10428,2024-11-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,7758.29,1067
M10428,2024-12-01,F&B,Zarqa,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,7374.46,-1
M10428,2025-01-01,F&B,amman,Pro,Sales Agent,58.84,59.48,0.0,0.0,0.0,True,8309.97,1038
M10429,2024-02-01,F&B,Amman,Pro,Bank Partner,37.21,113.05,113.05,0.0,0.0,True,4326.81,629
M10429,2024-03-01,F&B,Amman,Pro,Bank Partner,37.21,113.05,0.0,0.0,0.0,True,2381.87,815
M10429,2024-04-01,F&B,Amman,Pro,Bank Partner,37.21,113.05,0.0,0.0,0.0,True,10902.47,756
M10429,2024-05-01,F&B,Amman,Pro,Bank Partner,37.21,113.05,0.0,0.0,0.0,True,7172.49,820
M10429,2024-06-01,F&B,Amman,Pro,Bank Partner,-20.0,0.0,0.0,0.0,113.05,False,0.0,0
M10430,2024-02-01,F&B,amman,Basic,Sales Agent,76.18,20.53,20.53,0.0,0.0,True,9337.92,829
M10430,2024-03-01,F&B,Amman,Basic,Sales Agent,76.18,20.53,0.0,0.0,0.0,True,9917.06,862
M10430,2024-04-01,F&B,Amman,Basic,Sales Agent,76.18,20.53,0.0,0.0,0.0,True,8243.14,972
M10430,2024-05-01,F&B,Amman,Basic,Sales Agent,76.18,20.53,0.0,0.0,0.0,True,6543.75,851
M10430,2024-06-01,F&B,Amman,Basic,Sales Agent,76.18,0.0,0.0,0.0,20.53,False,0.0,0
M10431,2024-02-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,37.05,0.0,0.0,True,4069.1,486
M10431,2024-03-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,2987.01,275
M10431,2024-04-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,1441.43,139
M10431,2024-05-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,3657.29,349
M10431,2024-06-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,2174.97,346
M10431,2024-07-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,3398.79,309
M10431,2024-08-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,913.86,150
M10431,2024-09-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,1883.96,166
M10431,2024-10-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,1421.49,319
M10431,2024-11-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,37.05,0.0,0.0,0.0,True,4567.65,394
M10431,2024-12-01,Hospitality,Aqaba,Basic,Sales Agent,89.6,0.0,0.0,0.0,37.05,False,0.0,0
M10432,2024-02-01,Retail,Other,Basic,Sales Agent,99.04,15.29,15.29,0.0,0.0,True,4021.48,634
M10432,2024-03-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,5460.31,534
M10432,2024-04-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,11774.63,835
M10432,2024-05-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,5474.15,755
M10432,2024-06-01,Retail,Other,Basic,Sales Agent,9904.0,15.29,0.0,0.0,0.0,True,4576.78,543
M10432,2024/07/01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,7695.51,761
M10432,2024-08-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,7816.06,540
M10432,2024-09-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,4456.7,749
M10432,2024-10-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,4239.12,727
M10432,2024-11-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,10967.34,855
M10432,2024-12-01,Retail,Other,Basic,Sales Agent,99.04,15.29,0.0,0.0,0.0,True,5766.45,691
M10432,2025-01-01,Retail,Other,Basic,Sales Agent,-20.0,15.29,0.0,0.0,0.0,True,4314.92,502
M10433,2024-02-01,F&B,Zarqa,Pro,Sales Agent,57.3,59.93,59.93,0.0,0.0,True,4806.6,892
M10433,2024-03-01,F&B,Zarqa,Pro,Sales Agent,57.3,59.93,0.0,0.0,0.0,True,12457.42,965
M10433,2024-04-01,F&B,Zarqa,Pro,Sales Agent,57.3,59.93,0.0,0.0,0.0,True,15233.84,1051
